,Unnamed: 0,Company,2022_Valuation,2023_Valuation,2024_Valuation,Date Joined,Country,City,Industry,Select Investors,Overall_Growth,CAGR (%),Lat,Lng
875,875,KnowBox,1.0,1.0,1.0,5/30/2019,China,Beijing,Edtech,"TAL Education Group, Legend Star, Alibaba Group",0.0,0.0,39.7457136,116.2312972
876,876,Yanolja,1.0,1.0,1.0,6/10/2019,South Korea,Seoul,Travel,"SBI Investment Korea, Partners Investment, GIC",0.0,0.0,37.4285424,126.7644328
877,877,Meero,1.0,1.0,1.0,6/18/2019,France,Paris,Artificial intelligence,"Aglae Ventures, Global Founders Capital, Alven Capital",0.0,0.0,48.8155755,2.224122
878,878,Ibotta,1.0,1.0,1.0,8/6/2019,United States,Denver,Fintech,"Koch Disruptive Technologies, Teamworthy Ventures, GGV Capital",0.0,0.0,39.6143008,-105.1098845
879,879,C2FO,1.0,1.0,1.0,8/7/2019,United States,Leawood,Fintech,"Union Square Ventures, Summerhill Venture Partners, Mithril Capital Management",0.0,0.0,38.84734,-94.649224
880,880,Numbrs,1.0,1.0,1.0,8/22/2019,Switzerland,Zurich,Fintech,"Investment Corporation of Dubai, Centralway",0.0,0.0,47.3202187,8.4480061
881,881,EBANX,1.0,1.0,1.0,10/16/2019,Brazil,Curitiba,Fintech,"FTV Capital, Endeavor",0.0,0.0,-25.6435043,-49.38914
882,882,KK Group,3.0,3.0,3.0,10/23/2019,China,Dongguan,E-commerce & direct-to-consumer,"Matrix Partners China, Bright Venture Capita, Shenzhen Capital Group",0.0,0.0,22.6564773,113.5164763
883,883,Hotmart,1.0,1.0,1.0,3/17/2020,Netherlands,Amsterdam,E-commerce & direct-to-consumer,"Technology Crossover Ventures, Alkeon Capital Management, General Atlantic",0.0,0.0,52.2781742,4.7287776
884,884,Quizlet,1.0,1.0,1.0,5/13/2020,United States,San Francisco,Edtech,"Union Square Ventures, Altos Ventures, Costanoa Ventures",0.0,0.0,37.6403143,-123.173825
885,885,Orca Bio,1.0,1.0,1.0,6/17/2020,United States,Menlo Park,Health,"Lightspeed Venture Partners, Data Collective, 8VC",0.0,0.0,37.4169279,-122.2284392
886,886,Infobip,1.0,1.0,1.0,7/30/2020,Croatia,Vodnjan,Mobile & telecommunications,One Equity Partners,0.0,0.0,44.937955,13.8002024
887,887,Zwift,1.0,1.0,1.0,9/16/2020,United States,Long Beach,E-commerce & direct-to-consumer,"Novator Partners, True, Causeway Media Partners",0.0,0.0,33.6905847,-118.248966
888,888,Playco,1.0,1.0,1.0,9/21/2020,Japan,Tokyo,Other,"Sozo Ventures, Caffeinated Capital, Sequoia Capital",0.0,0.0,35.53308,139.279417
889,889,Gousto,1.7,1.7,1.7,11/3/2020,United Kingdom,London,"Supply chain, logistics, & delivery","MMC Ventures, BGF Ventures, Unilever Ventures",0.0,0.0,51.2867601,-0.5103751
890,890,Boom Supersonic,1.0,1.0,1.0,12/16/2020,United States,Englewood,Other,"WRVI Capital, Caffeinated Capital, Y Combinator",0.0,0.0,39.616687,-105.034955
891,891,Quantum Metric,1.0,1.0,1.0,1/7/2021,United States,Colorado Springs,Data management & analytics,"Insight Partners, Bain Capital Ventures",0.0,0.0,38.7154517,-104.9170862
892,892,News Break,1.0,1.0,1.0,1/7/2021,United States,Mountain View,Internet software & services,"IDG Capital, Francisco Partners, ZhenFund",0.0,0.0,37.3542156,-122.1175575
893,893,MadeiraMadeira,1.0,1.0,1.0,1/7/2021,Brazil,Parana,E-commerce & direct-to-consumer,"Flybridge Capital Partners, SoftBank Group, Monashees+",0.0,0.0,-26.7208982,-54.619855
894,894,PPRO,1.0,1.0,1.0,1/19/2021,United Kingdom,London,Fintech,"Wellington Management, Eurazeo, Citi Ventures",0.0,0.0,51.2867601,-0.5103751
895,895,Splashtop,1.0,1.0,1.0,1/27/2021,United States,San Jose,Internet software & services,"Storm Ventures, DFJ DragonFund, New Enterprise Associates",0.0,0.0,37.1231596,-122.0460405
896,896,Flash Express,1.0,1.0,1.0,2/1/2021,Thailand,Bangkok,"Supply chain, logistics, & delivery","SCB 10X, Krungsri Finnovate, eWTP Capital",0.0,0.0,13.2191019,100.3278772
897,897,Axiom Space,1.0,1.0,1.0,2/16/2021,United States,Houston,Other,"C5 Capital, Hemisphere Ventures, The Venture Collective",0.0,0.0,29.5370705,-95.9097419
898,898,Locus Robotics,1.0,1.0,1.0,2/17/2021,United States,Wilmington,Hardware,"Scale Venture Partners, Bond, Tiger Global Management",0.0,0.0,39.6880352,-75.588459
899,899,Skydio,1.0,2.2,2.2,2/25/2021,United States,Redwood City,"Supply chain, logistics, & delivery","Andreessen Horowitz, Andreessen Horowitz, Institutional Venture Partners, Accel",1.2,48.32,37.4471717,-122.2908234
900,900,Newsela,1.0,1.0,1.0,2/25/2021,United States,New York,Edtech,"Owl Ventures, Technology Crossover Ventures, Tao Capital Partners",0.0,0.0,40.476578,-74.258843
901,901,Aqua Security,1.0,1.0,1.0,3/10/2021,Israel,Ramat Gan,Cybersecurity,"TLV Partners, Lightspeed Venture Partners, M12",0.0,0.0,32.036093,34.7991223
902,902,PatSnap,1.0,1.0,1.0,3/16/2021,Singapore,Internet software & services,"Sequoia Capital China, Shunwei Capital Partners, Qualgro",,0.0,0.0,,
903,903,Evidation,1.0,1.0,1.0,3/22/2021,United States,San Mateo,Health,"B Capital Group,, GE Ventures, McKesson Ventures",0.0,0.0,37.5128069,-122.3549066
904,904,Sidecar Health,1.0,1.0,1.0,1/26/2021,United States,El Segundo,Fintech,"GreatPoint Ventures, Tiger Global Management, Menlo Ventures",0.0,0.0,33.8881822,-118.4986907
905,905,Feedzai,1.0,1.0,1.0,3/24/2021,United States,San Mateo,Artificial intelligence,"Global Founders Capital, Shea Ventures, Greycroft",0.0,0.0,37.5128069,-122.3549066
906,906,Yunxuetang,1.0,1.0,1.0,3/29/2021,China,Suzhou,Edtech,"Matrix Partners China, Sequoia Capital China, Hundreds Capital",0.0,0.0,33.2754385,116.153512
907,907,Cameo,1.0,1.0,1.0,3/30/2021,United States,Chicago,Internet software & services,"Lightspeed Venture Partners, Kleiner Perkins Caufield & Byers, Origin Ventures",0.0,0.0,41.644531,-87.9400876
908,908,Hyperchain,1.0,1.0,1.0,4/11/2021,China,Hangzhou,Fintech,"Yinhong Equity Investment Fund, E Fund, Ideal International",0.0,0.0,29.1888286,118.3396948
909,909,The Zebra,1.0,1.0,1.0,4/12/2021,United States,Austin,E-commerce & direct-to-consumer,"Silverton Partners, Accel, Ballast Point Ventures",0.0,0.0,30.0985133,-97.9367663
910,910,Groq,1.0,1.0,1.0,4/14/2021,United States,Mountain View,Artificial intelligence,"TDK Ventures, Social Capital, D1 Capital Partners",0.0,0.0,37.3542156,-122.1175575
911,911,Fiture,1.0,1.0,1.0,4/14/2021,China,Chengdu,Health,"Bertelsmann Asia Investments, Sequoia Capital China, NIO Capital",0.0,0.0,30.09155,102.989623
912,912,Sift,1.0,1.0,1.0,4/22/2021,United States,San Francisco,Artificial intelligence,"Union Square Ventures, Insight Partners, Spark Capital",0.0,0.0,37.6403143,-123.173825
913,913,Capsule,1.0,1.0,1.0,4/28/2021,United States,New York,Health,"Thrive Capital, Durable Capital Partners, G Squared",0.0,0.0,40.476578,-74.258843
914,914,MOLOCO,1.5,1.5,1.5,4/29/2021,United States,Redwood City,Artificial intelligence,"Smilegate Investment, DSC Investments, KTB Ventures",0.0,0.0,37.4471717,-122.2908234
915,915,Mux,1.0,1.0,1.0,4/30/2021,United States,San Francisco,Internet software & services,"Accel, Cobalt Capital, Andreessen Horowitz",0.0,0.0,37.6403143,-123.173825
916,916,XForcePlus,1.0,1.0,1.0,6/1/2021,China,Shanghai,Internet software & services,"Eastern Bell Capital, Danhua Capital, MSA Capital",0.0,0.0,31.0723437,121.3091024
917,917,TensTorrent,1.0,1.0,1.0,5/5/2021,Canada,Toronto,Artificial intelligence,"Eclipse Ventures, Fidelity Investments, Moore Capital Management",0.0,0.0,43.5796082,-79.6392832
918,918,Zihaiguo,1.0,1.0,1.0,5/6/2021,China,Chongqing,Consumer & retail,"Xingwang Investment Management, China Capital Investment Group, Matrix Partners China",0.0,0.0,29.4056729,106.3879189
919,919,Forte Labs,1.73,1.73,1.73,5/12/2021,United States,San Francisco,Fintech,"Iris Capital, Accel, Elaia Partners",0.0,0.0,37.6403143,-123.173825
920,920,Axtria,1.0,1.0,1.0,5/13/2021,United States,Berkeley Heights,Data management & analytics,"Helion Venture Partners, Bain Capital Tech Opportunities, Sequoia Capital India",0.0,0.0,40.654202,-74.461231
921,921,Amount,1.0,1.0,1.0,5/17/2021,United States,Chicago,Fintech,"Invus Group, Hanaco Venture Capital, WestCap Group",0.0,0.0,41.644531,-87.9400876
922,922,Vise,1.0,1.0,1.0,5/18/2021,United States,New York,Fintech,"Sequoia Capital, Founders Fund, Bling Capital",0.0,0.0,40.476578,-74.258843
923,923,Printful,1.0,1.0,1.0,5/24/2021,United States,Charlotte,Other,Bregal Sagemount,0.0,0.0,35.0105226,-81.009554
924,924,Matrixport,1.05,1.05,1.05,6/1/2021,Singapore,Fintech,"Dragonfly Captial, Qiming Venture Partners, DST Global",,0.0,0.0,,
925,925,Shippo,1.0,1.0,1.0,6/2/2021,United States,San Francisco,"Supply chain, logistics, & delivery","Version One Ventures, Uncork Capital, Bessemer Venture Partners",0.0,0.0,37.6403143,-123.173825
926,926,Thirty Madison,1.0,1.0,1.0,6/2/2021,United States,New York,Health,"Northzone Ventures, Maveron, Johnson & Johnson Innovation",0.0,0.0,40.476578,-74.258843
927,927,LetsGetChecked,1.0,1.0,1.0,6/7/2021,Ireland,Dublin,Health,"Optum Ventures, Qiming Venture Partners, Transformation Capital",0.0,0.0,53.2987342,-6.3870259
928,928,EcoFlow,1.0,1.0,1.0,6/10/2021,China,Shenzhen,Hardware,"Delian Capital, China International Capital Corporation, Sequoia Capital China",0.0,0.0,22.2875999,113.6793565
929,929,Carro,1.0,1.0,1.0,6/14/2021,Singapore,E-commerce & direct-to-consumer,"SingTel Innov8, Alpha JWC Ventures, Golden Gate Ventures",,0.0,0.0,42.8615701,-90.1773047
930,930,Tractable,1.0,1.0,1.0,6/16/2021,United Kingdom,London,Artificial intelligence,"Insight Partners, Ignition Partners, Georgian Partners",0.0,0.0,51.2867601,-0.5103751
931,931,Xiaoe Tech,1.0,1.0,1.0,6/15/2021,China,Shenzhen,Internet software & services,"GGV Capital, Hillhouse Capital Management, IDG Capital",0.0,0.0,22.2875999,113.6793565
932,932,Bringg,1.0,1.0,1.0,6/16/2021,Israel,Tel Aviv,"Supply chain, logistics, & delivery","Salesforce Ventures, next47, Pereg Ventures",0.0,0.0,32.0293437,34.739131
933,933,Claroty,1.0,1.0,2.5,6/17/2021,United States,New York,Cybersecurity,"Bessemer Venture Partners, MoreVC, Team8",1.5,58.11,40.476578,-74.258843
934,934,Worldcoin,1.0,1.0,1.0,6/29/2021,United States,San Francisco,Fintech,"Day One Ventures, Coinbase Ventures, Andreessen Horowitz",0.0,0.0,37.6403143,-123.173825
935,935,SmartAsset,1.0,1.0,1.0,6/24/2021,United States,New York,Fintech,"Javelin Venture Partners, TTV Capital, Peterson Ventures",0.0,0.0,40.476578,-74.258843
936,936,Morning Consult,1.0,1.0,1.0,6/8/2021,United States,Washington DC,Internet software & services,"Advance Venture Partners, Susquehanna Growth Equity, Lupa Systems",0.0,0.0,38.7916303,-77.1197949
937,937,Visier,1.0,1.0,1.0,6/29/2021,Canada,Vancouver,Internet software & services,"Foundation Capital, 	Summit Partners, Adams Street Partners",0.0,0.0,49.1989306,-123.2249611
938,938,ShipBob,1.0,1.0,1.0,6/29/2021,United States,Chicago,"Supply chain, logistics, & delivery","Hyde Park Venture Partners,	FundersClub. Bain Capital Ventures",0.0,0.0,41.644531,-87.9400876
939,939,bolttech,1.0,1.5,1.5,7/1/2021,Singapore,Fintech,"Mundi Ventures, Doqling Capital Partners, Activant Capital",,0.5,22.47,,
940,940,MobileCoin,1.06,1.06,1.06,7/7/2021,United States,San Francisco,Fintech,"General Catalyst, Future Ventures, AU21",0.0,0.0,37.6403143,-123.173825
941,941,Amperity,1.0,1.0,1.0,7/13/2021,United States,Seattle,Artificial intelligence,"Madrona Venture Group, Tiger Global Management, Madera Technology Partners",0.0,0.0,47.4810022,-122.459696
942,942,Pantheon Systems,1.0,1.0,1.0,7/13/2021,United States,San Francisco,Internet software & services,"Foundry Group, Scale Venture Partners, SoftBank Group",0.0,0.0,37.6403143,-123.173825
943,943,Carson Group,1.0,1.0,1.0,7/14/2021,United States,Lincoln,Fintech,Bain Capital,0.0,0.0,40.693767,-96.80415
944,944,GO1,1.0,2.0,2.0,7/19/2021,Australia,Brisbane,Internet software & services,"Y Combinator, M12, SEEK",1.0,41.42,-27.660219,152.679693
945,945,BlackBuck,1.0,1.02,1.02,7/22/2021,India,Bengaluru,"Supply chain, logistics, & delivery","Accel, Sands Capital, International Finance Corporation",0.02,1.0,12.8167936,77.430082
946,946,NIUM,1.0,1.0,2.0,7/13/2021,Singapore,Fintech,"Vertex Ventures SE Asia, Global Founders Capital, Visa Ventures",,1.0,41.42,,
947,947,Human Interest,1.0,1.0,1.0,8/4/2021,United States,San Francisco,Fintech,"Wing Venture Capital, Slow Ventures, Uncork Capital",0.0,0.0,37.6403143,-123.173825
948,948,Bluecore,1.0,1.0,1.0,8/5/2021,United States,New York,Artificial intelligence,"FirstMark Capital, Georgian Partners, Norwest Venture Partners",0.0,0.0,40.476578,-74.258843
949,949,Freshbooks,1.0,1.0,1.0,8/10/2021,Canada,Toronto,Fintech,"Accomplice, Oak Investment Partners, Georgian Partners",0.0,0.0,43.5796082,-79.6392832
950,950,Snorkel AI,1.0,1.0,1.0,8/9/2021,United States,Palo Alto,Artificial intelligence,"Greylock Partners, Google Ventures, BlackRock",0.0,0.0,37.2876789,-122.2026647
951,951,Gelato,1.0,1.0,1.0,8/16/2021,Norway,Oslo,E-commerce & direct-to-consumer,"Greylock Partners, Google Ventures, BlackRock",0.0,0.0,59.8093113,10.4891652
952,952,Shield AI,1.0,2.3,2.8,8/24/2021,United States,San Diego,Artificial intelligence,"Andreessen Horowitz, Homebrew, Point72 Ventures",1.8,67.33,32.5347979,-117.3098161
953,953,PicsArt,1.0,1.0,1.0,8/26/2021,United States,San Francisco,Mobile & telecommunications,"Sequoia Capital, DCM Ventures, Insight Partners",0.0,0.0,37.6403143,-123.173825
954,954,1KMXC,1.0,1.0,1.0,8/30/2021,China,Hangzhou,Hardware,"Goldman Sachs Asset Management, SDP Investment, Alibaba Group",0.0,0.0,29.1888286,118.3396948
955,955,Cider,1.0,1.0,1.0,9/2/2021,Hong Kong,E-commerce & direct-to-consumer,"Andreessen Horowitz, DST Global, IDG Capital",,0.0,0.0,42.8615701,-90.1773047
956,956,Berlin Brands Group,1.0,1.0,1.0,9/1/2021,Germany,Berlin,E-commerce & direct-to-consumer,"Ardian, Bain Capital",0.0,0.0,52.3382448,13.088345
957,957,Agile Robots,1.0,1.0,1.0,9/9/2021,Germany,Munich,Hardware,"Hillhouse Capital Management, Sequoia Capital China, Linear Venture",0.0,0.0,48.0616244,11.360777
958,958,GrubMarket,1.2,2.0,2.0,9/14/2021,United States,San Francisco,E-commerce & direct-to-consumer,"GGV Capital, BlackRock, ACE & Company",0.8,29.1,37.6403143,-123.173825
959,959,Mammoth Biosciences,1.0,1.0,1.0,9/9/2021,United States,Brisbane,Health,"NFX, Plum Alley, Mayfield",0.0,0.0,46.322505,-101.5109733
960,960,Orchard,1.0,1.0,1.0,9/9/2021,United States,New York,Fintech,"Accomplice, Juxtapose, FirstMark Capital",0.0,0.0,40.476578,-74.258843
961,961,Xendit,1.0,1.0,1.0,9/14/2021,Indonesia,Jakarta,Fintech,"Accel, Y Combinator, Amasia",0.0,0.0,-6.3744575,106.3146732
962,962,TrueLayer,1.0,1.0,1.0,9/21/2021,United Kingdom,London,Fintech,"Anthemis, Connect Ventures, Northzone Ventures",0.0,0.0,51.2867601,-0.5103751
963,963,PandaDoc,1.0,1.0,1.0,9/22/2021,United States,San Francisco,Internet software & services,"Rembrandt Venture Partners, M12, Altos Ventures",0.0,0.0,37.6403143,-123.173825
964,964,Keenon Robotics,1.0,1.0,1.0,9/15/2021,China,Shanghai,"Supply chain, logistics, & delivery","Yunqi Partners, SoftBank Group, iVision Ventures",0.0,0.0,31.0723437,121.3091024
965,965,HAYDON,1.0,1.0,1.0,9/24/2021,China,Shanghai,Consumer & retail,"Tencent Holdings, Hillhouse Capital Management",0.0,0.0,31.0723437,121.3091024
966,966,Ninja Van,1.0,1.0,1.0,9/27/2021,Singapore,"Supply chain, logistics, & delivery","B Capital Group, Monk's Hill Ventures, Dynamic Parcel Distribution",,0.0,0.0,51.511686,0.4859318
967,967,Vedantu,1.0,1.0,1.0,9/29/2021,India,Bengaluru,Edtech,"Accel, Tiger Global Management, Omidyar Network",0.0,0.0,12.8167936,77.430082
968,968,Ajaib,1.0,1.0,1.0,10/4/2021,Indonesia,Jakarta,Fintech,"Softbank Ventures Asia, Alpha JWC Ventures, Insignia Ventures Partners",0.0,0.0,-6.3744575,106.3146732
969,969,Licious,1.0,1.0,1.0,10/5/2021,India,Bengaluru,E-commerce & direct-to-consumer,"3one4 Capital Partners, Bertelsmann India Investments, Vertex Ventures SE Asia",0.0,0.0,12.8167936,77.430082
970,970,Masterworks,1.0,1.0,1.0,10/5/2021,United States,New York,Fintech,"Left Lane Capital, Galaxy Interactive, Tru Arrow Partners",0.0,0.0,40.476578,-74.258843
971,971,Chronosphere,1.0,1.0,1.0,10/7/2021,United States,New York,Data management & analytics,"Greylock Partners, Lux Capital, General Atlantic",0.0,0.0,40.476578,-74.258843
972,972,Solo.io,1.0,1.0,1.0,10/7/2021,United States,Cambridge,Internet software & services,"True Ventures, Altimeter Capital, Redpoint Ventures",0.0,0.0,42.3524025,-71.1603989
973,973,Savage X Fenty,1.0,1.0,1.0,2/10/2021,United States,El Segundo,E-commerce & direct-to-consumer,"Speedinvest, Valar Ventures, Uniqa Ventures",0.0,0.0,33.8881822,-118.4986907
974,974,Swile,1.0,1.0,1.0,10/11/2021,France,Montpellier,Fintech,"Index Ventures, IDInvest Partners, Daphni",0.0,0.0,43.5667083,3.8070597
975,975,MobiKwik,1.0,1.0,1.0,10/13/2021,India,Gurugram,Fintech,"Sequoia Capital India, The Times Group, GMO VenturePartners",0.0,0.0,28.2005681,76.6510198
976,976,Zopa,1.0,1.0,1.0,10/19/2021,United Kingdom,London,Fintech,"IAG Capital Partners, Augmentum Fintech, Northzone Ventures",0.0,0.0,51.2867601,-0.5103751
977,977,Dental Monitoring,1.0,1.0,1.0,10/21/2021,France,Paris,Health,"Vitruvian Partners, Merieux Equity Partners, Straumann",0.0,0.0,48.8155755,2.224122
978,978,CargoX,1.0,1.0,1.0,10/21/2021,Brazil,Sao Paulo,"Supply chain, logistics, & delivery","Valor Capital Group, Lightrock, Softbank Group",0.0,0.0,-24.0079003,-46.8262692
979,979,Fabric,1.0,1.5,1.5,10/26/2021,United States,New York,"Supply chain, logistics, & delivery","Innovation Endeavors, Aleph, Temasek",0.5,22.47,40.476578,-74.258843
980,980,Fabric,1.0,1.5,1.0,10/26/2021,United States,New York,"Supply chain, logistics, & delivery","Innovation Endeavors, Aleph, Temasek",0.0,0.0,40.476578,-74.258843
981,981,Fabric,1.0,1.0,1.5,10/26/2021,United States,New York,"Supply chain, logistics, & delivery","Innovation Endeavors, Aleph, Temasek",0.5,22.47,40.476578,-74.258843
982,982,Fabric,1.0,1.0,1.0,10/26/2021,United States,New York,"Supply chain, logistics, & delivery","Innovation Endeavors, Aleph, Temasek",0.0,0.0,40.476578,-74.258843
983,983,Augury,1.0,1.0,1.0,10/26/2021,United States,New York,Artificial intelligence,"Lerer Hippeau, Munich Re Ventures, Eclipse Ventures",0.0,0.0,40.476578,-74.258843
984,984,Moka,1.0,1.0,1.0,11/2/2021,China,Beijing,Internet software & services,"GGV Capital, GSR Ventures, FreesFund",0.0,0.0,39.7457136,116.2312972
985,985,Tezign,1.0,1.0,1.0,11/2/2021,China,Shanghai,Internet software & services,"Sequoia Capital China, Linear Venture, Hearst Ventures",0.0,0.0,31.0723437,121.3091024
986,986,Vagaro,1.0,1.0,1.0,11/3/2021,United States,Dublin,Internet software & services,FTV Capital,0.0,0.0,32.481904,-82.985095
987,987,Drata,1.0,2.0,2.0,11/8/2021,United States,San Diego,Cybersecurity,"Cowboy Ventures, Leaders Fund, GGV Capital",1.0,41.42,32.5347979,-117.3098161
988,988,Razor,1.0,1.0,1.7,11/8/2021,Germany,Berlin,Consumer & retail,"Global Founders Capital, 468 Capital, Redalpine Venture Partners",0.7,30.38,52.3382448,13.088345
989,989,IGAWorks,1.0,1.0,1.0,11/8/2021,South Korea,Seoul,Internet software & services,"Korea Investment Private Equity, Atinum Investment, Korea Investment Partners",0.0,0.0,37.4285424,126.7644328
990,990,OpenWeb,1.0,1.5,1.5,11/9/2021,United States,New York,Internet software & services,"Insight Partners, AltaIR Capital, Norma Investments",0.5,22.47,40.476578,-74.258843
991,991,Contrast Security,1.0,1.0,1.0,11/9/2021,United States,Los Altos,Cybersecurity,"Acero Capital, General Catalyst, M12",0.0,0.0,37.329705,-122.1296558
992,992,Wrapbook,1.0,1.0,1.0,11/10/2021,United States,New York,Fintech,"Equal Ventures, Uncork Capital, Andreessen Horowitz",0.0,0.0,40.476578,-74.258843
993,993,Gaussian Robotics,1.1,1.1,1.1,11/10/2021,China,Shanghai,Hardware,"BlueRun Ventures, Grand Flight Investment, Meituan Dianping",0.0,0.0,31.0723437,121.3091024
994,994,Mensa Brands,1.0,1.0,1.0,11/16/2021,India,Bengaluru,Other,"Accel, Falcon Edge Capital, Norwest Venture Partners",0.0,0.0,12.8167936,77.430082
995,995,Heyday,1.0,1.0,1.0,11/16/2021,United States,Chicago,E-commerce & direct-to-consumer,"Khosla Ventures,General Catalyst, Victory Park Capital",0.0,0.0,41.644531,-87.9400876
996,996,PLACE,1.0,1.0,1.0,11/17/2021,United States,Bellingham,Internet software & services,"Goldman Sachs Asset Management, 3L",0.0,0.0,48.6880058,-122.531455
997,997,Stytch,1.0,1.0,1.0,11/18/2021,United States,San Francisco,Cybersecurity,"Index Ventures, Benchmark, Thrive Capital",0.0,0.0,37.6403143,-123.173825
998,998,Owkin,1.0,1.0,1.0,11/18/2021,United States,New York,Artificial Intelligence,"Google Ventures, Cathay Innovation, NJF Capital",0.0,0.0,40.476578,-74.258843
999,999,Expel,1.0,1.0,1.0,11/18/2021,United States,Herndon,Cybersecurity,"Paladin Capital Group, Greycroft, Scale Venture Partners",0.0,0.0,38.9532579,-77.4135279
1000,1000,NoBroker,1.0,1.0,1.0,11/23/2021,India,Bengaluru,Internet software & services,"General Atlantic, Elevation Capital, BEENEXT",0.0,0.0,12.8167936,77.430082
1001,1001,Lessen,1.0,1.0,1.0,11/30/2021,United States,Scottsdale,Internet software & services,"Khosla Ventures, General Catalyst, Navitas Capital",0.0,0.0,33.4476308,-111.9609326
1002,1002,Clara,1.0,1.0,1.0,12/6/2021,Mexico,Mexico City,Fintech,"DST Global, General Catalyst, Monashees+",0.0,0.0,19.0487187,-99.3649242
1003,1003,YipitData,1.0,1.0,1.0,12/6/2021,United States,New York,Internet software & services,"RRE Ventures+, Highland Capital Partners, The Carlyle Group",0.0,0.0,40.476578,-74.258843
1004,1004,Anyscale,1.0,1.0,1.0,12/7/2021,United States,Berkeley,Artificial Intelligence,"Andreessen Horowitz, Intel Capital, Foundation Capital",0.0,0.0,37.835727,-122.3686793
1005,1005,Iodine Software,1.0,1.0,1.0,12/1/2021,United States,Austin,Data management & analytics,"Advent International, Bain Capital Ventures, Silversmith Capital Partners",0.0,0.0,30.0985133,-97.9367663
1006,1006,ReliaQuest,1.0,1.0,1.0,12/1/2021,United States,Tampa,Cybersecurity,"KKR, FTV Capital, Ten Eleven Ventures",0.0,0.0,27.8212598,-82.5864954
1007,1007,Pet Circle,1.0,1.0,1.0,12/6/2021,Australia,Alexandria,E-commerce & direct-to-consumer,"Prysm Capital, Baillie Gifford & Co., TDM Growth Partners",0.0,0.0,-19.0577851,136.7073533
1008,1008,Nature's Fynd,1.0,1.0,1.0,7/19/2021,United States,Chicago,Consumer & retail,"Danone Manifesto Ventures, 1955 Capital, Breakthrough Energy Ventures",0.0,0.0,41.644531,-87.9400876
1009,1009,Lydia,1.0,1.0,1.0,12/8/2021,France,Paris,Fintech,"NewAlpha, XAnge Private Equity, Tencent Holdings",0.0,0.0,48.8155755,2.224122
1010,1010,SellerX,1.0,1.0,1.0,12/9/2021,Germany,Berlin,E-commerce & direct-to-consumer,"Cherry Ventures, Felix Capital, 83North",0.0,0.0,52.3382448,13.088345
1011,1011,SnapLogic,1.0,1.0,1.0,12/13/2021,United States,San Mateo,Internet software & services,"Andreessen Horowitz, Triangle Peak Partners, Ignition Partners",0.0,0.0,37.5128069,-122.3549066
1012,1012,Cadence,1.0,1.0,1.0,12/14/2021,United States,New York,Health,"Thrive Capital, General Catalyst, Coatue Management",0.0,0.0,40.476578,-74.258843
1013,1013,Noname Security,1.0,1.0,1.0,12/15/2021,United States,Palo Alto,Cybersecurity,"Insight Partners, Lightspeed Venture Partners, CyberStarts",0.0,0.0,37.2876789,-122.2026647
1014,1014,Rothy's,1.0,1.0,1.0,12/21/2021,United States,San Francisco,Consumer & retail,"Alpargatas, GS Growth, Lightspeed Venture Partners",0.0,0.0,37.6403143,-123.173825
1015,1015,VOI,1.0,1.0,1.0,12/21/2021,Sweden,Stockholm,Travel,"Vostok New Ventures, The Raine Group, Balderton Capital",0.0,0.0,59.2272559,17.7606917
1016,1016,Kopi Kenangan,1.0,1.0,1.0,12/27/2021,Indonesia,Jakarta,Consumer & retail,"Horizons Ventures, Sequoia Capital India, Alpha JWC Ventures",0.0,0.0,-6.3744575,106.3146732
1017,1017,InFarm,1.0,1.0,1.0,12/16/2021,Germany,Berlin,Other,"Atomico, Hanaco Venture Capital, TriplePoint Capital",0.0,0.0,52.3382448,13.088345
1018,1018,ONE,1.0,1.0,1.0,12/8/2021,Singapore,Internet software & services,"Temasek, Guggenheim Investments, Qatar Investment Authority",,0.0,0.0,,
1019,1019,Fractal Analytics,1.0,1.0,1.0,1/5/2022,India,Mumbai,Data management & analytics,"TPG Capital, Apax Partners, TA Associates",0.0,0.0,18.9916479,72.776333
1020,1020,Assent,1.0,1.0,1.0,1/6/2022,Canada,Ottawa,"Supply chain, logistics, & delivery","Vista Equity Partners, Warburg Pincus, First Ascent Ventures",0.0,0.0,44.9617738,-76.3555857
1021,1021,Placer.ai,1.0,1.0,1.0,1/12/2022,United States,Los Altos,Artificial intelligence,"Fifth Wall Ventures, JBV Capital, Array Ventures",0.0,0.0,37.329705,-122.1296558
1022,1022,Pentera,1.0,1.0,1.0,1/11/2022,Israel,Petah Tikva,Cybersecurity,"AWZ Ventures, Blackstone, Insight Partners",0.0,0.0,32.0541303,34.8457968
1023,1023,Darwinbox,1.0,1.0,1.0,1/25/2022,India,Hyderabad,Internet software & services,"Lightspeed India Partners, Sequoia Capital India, Endiya Partners",0.0,0.0,17.2916377,78.2387067
1024,1024,Minio,1.0,1.0,1.0,1/26/2022,United States,Palo Alto,Data management & analytics,"General Catalyst, Nexus Venture Partners, Dell Technologies Capital",0.0,0.0,37.2876789,-122.2026647
1025,1025,Esusu,1.0,1.0,1.0,1/27/2022,United States,New York,Fintech,"Next Play Ventures, Zeal Capital Partners, SoftBank Group",0.0,0.0,40.476578,-74.258843
1026,1026,Betterfly,1.0,1.0,1.0,2/1/2022,Chile,Santiago,Artificial intelligence,"QED Investors, DST Global, Endeavor",0.0,0.0,-33.4785698,-70.6920527
